Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,testCaseId,queryParameters,operationId,path,httpMethod,headerParameters,pathParameters,formParameters,bodyParameter,statusCode,passed,failReason,responseBody
9672,475,475,test_1jekyq2p9mlo0_getMultiHotelOffers,hotelIds=GIROM198;roomQuantity=2;adults=5;includeClosed=true;currency=EUR;countryOfResidence=CH;checkInDate=2022-09-22;priceRange=0-50000;paymentPolicy=NONE;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+dQq8Gev1GVVqiQmYJg35P3K1AIpo;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""GIROM198"",""chainCode"":""GI"",""name"":""HILTON GARDEN INN ROME CLARIDGE"",""cityCode"":""ROM"",""latitude"":41.92244,""longitude"":12.49253},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=GIROM198&adults=5&checkInDate=2022-09-22&countryOfResidence=CH&currency=EUR&paymentPolicy=NONE&roomQuantity=2""}]}"
2039,3161,3161,test_s4p4qu7merfp_getMultiHotelOffers,hotelIds=GIROM198;roomQuantity=9;adults=7;includeClosed=true;currency=UYU;countryOfResidence=TW;checkInDate=2022-09-21;paymentPolicy=GUARANTEE;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+hjyelSyiUpb8izukHpcPTM7HvJfO;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""GIROM198"",""chainCode"":""GI"",""name"":""HILTON GARDEN INN ROME CLARIDGE"",""cityCode"":""ROM"",""latitude"":41.92244,""longitude"":12.49253},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=GIROM198&adults=7&checkInDate=2022-09-21&countryOfResidence=TW&currency=UYU&paymentPolicy=GUARANTEE&roomQuantity=9""}]}"
4813,518,518,test_t8f6uy2lwoq9_getMultiHotelOffers,hotelIds=SIBOS430;adults=6;includeClosed=true;currency=ZWL;countryOfResidence=DE;checkInDate=2022-09-20;priceRange=60;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+zXD5SxkdYQZtUZRAUbYcGfsrr82n;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""SIBOS430"",""chainCode"":""SI"",""name"":""Sheraton Boston Hotel"",""cityCode"":""BOS"",""latitude"":42.34594,""longitude"":-71.08431},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=SIBOS430&adults=6&checkInDate=2022-09-20&countryOfResidence=DE&currency=ZWL""}]}"
596,777,777,test_t87cotb4uxbm_getMultiHotelOffers,hotelIds=LMBCNPIC%2CHLLPL708%2CRZMIARZR%2CHIBKKCAC;roomQuantity=3;adults=8;includeClosed=true;currency=CNY;countryOfResidence=GB;checkInDate=2022-09-22;priceRange=100;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+dOG2rmNkH2ZM15YOcm51nzLHfFMB;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HIBKKCAC"",""chainCode"":""HI"",""name"":""HOLIDAY INN BANGKOK SILOM"",""cityCode"":""BKK"",""latitude"":13.72714,""longitude"":100.53008},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HIBKKCAC&adults=8&checkInDate=2022-09-22&countryOfResidence=GB&currency=CNY&roomQuantity=3""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HLLPL708"",""chainCode"":""HL"",""name"":""HILTON LIVERPOOL"",""cityCode"":""LPL"",""latitude"":53.40243,""longitude"":-2.98906},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HLLPL708&adults=8&checkInDate=2022-09-22&countryOfResidence=GB&currency=CNY&roomQuantity=3""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""LMBCNPIC"",""chainCode"":""LM"",""name"":""KKHOTEL PICASSO BARCELONA"",""cityCode"":""BCN"",""latitude"":41.38669,""longitude"":2.18417},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=LMBCNPIC&adults=8&checkInDate=2022-09-22&countryOfResidence=GB&currency=CNY&roomQuantity=3""}]}"
7208,925,925,test_rhduo9h17g39_getMultiHotelOffers,hotelIds=HXPHL130;roomQuantity=1;adults=3;includeClosed=true;currency=CLP;countryOfResidence=CH;checkInDate=2022-09-20;bestRateOnly=true;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+iXStGEWRDhaGUQU8H62CCdGfghYz;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HXPHL130"",""chainCode"":""HX"",""dupeId"":""700017145"",""name"":""HAMPTON INN PHL CTR CITY-CONV"",""cityCode"":""PHL"",""latitude"":39.95613,""longitude"":-75.16079},""available"":true,""offers"":[{""id"":""UV948UPHAB"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""10""},""boardType"":""BREAKFAST"",""room"":{""type"":""A09"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""FLEXIBLE RATE\n1 KING BED NONSMOKING\nHDTV/FREE WI-FI/HOT BREAKFAST INCLUDED\nEASY CHAIR"",""lang"":""EN""}},""guests"":{""adults"":3},""price"":{""currency"":""USD"",""base"":""369.00"",""total"":""429.39"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""60.39"",""currency"":""USD"",""included"":false}],""variations"":{""average"":{""base"":""369.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""369.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""369.00"",""deadline"":""2022-09-19T23:59:00-04:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/UV948UPHAB""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HXPHL130&adults=3&checkInDate=2022-09-20&countryOfResidence=CH&currency=CLP&roomQuantity=1""}],""dictionaries"":{""currencyConversionLookupRates"":{""USD"":{""rate"":""923"",""target"":""CLP"",""targetDecimalPlaces"":0}}}}"
6256,1023,1023,test_1k1r8qt0woxno_getMultiHotelOffers,hotelIds=BWTLS454%2CGIFLR424;adults=1;currency=EUR;countryOfResidence=CA;lang=HU;checkInDate=2022-09-20;bestRateOnly=true;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+oJA6RgX8daFGxNzN7n85P613HXN1;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""BWTLS454"",""chainCode"":""BW"",""dupeId"":""700030670"",""name"":""HOTEL LES CAPITOULS"",""cityCode"":""TLS"",""latitude"":43.60623,""longitude"":1.44947},""available"":true,""offers"":[{""id"":""NCUQIFXGKH"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""10""},""room"":{""type"":""A1T"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""SINGLE""},""description"":{""text"":""FLEXIBLE RATE*BEST LEAST RESTRICTIVE RATE\n1 SINGLE BED,NSMK,CLASSIC\nSTANDARD"",""lang"":""HU""}},""guests"":{""adults"":1},""price"":{""currency"":""EUR"",""base"":""85.00"",""total"":""87.53"",""taxes"":[{""code"":""TOTAL_TAX"",""amount"":""2.53"",""currency"":""EUR"",""included"":false}],""variations"":{""average"":{""base"":""85.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""85.00""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""deadline"":""2022-09-20T16:00:00+02:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/NCUQIFXGKH?lang=HU""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=BWTLS454&adults=1&checkInDate=2022-09-20&countryOfResidence=CA&currency=EUR&lang=HU""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""GIFLR424"",""chainCode"":""GI"",""dupeId"":""700081052"",""name"":""HILTON GRDN INN FLORENCE NOVOLI"",""cityCode"":""FLR"",""latitude"":43.79179,""longitude"":11.22821},""available"":true,""offers"":[{""id"":""VA13O101XM"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""8""},""room"":{""type"":""A00"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""FLEXIBLE RATE\nKING ROOM\nAIR CONDITIONED SAFE FREE INTERNET\nREM.PRINTING TEA/COFFEE FACILITIES FRIDGE"",""lang"":""HU""}},""guests"":{""adults"":1},""price"":{""currency"":""EUR"",""base"":""138.00"",""total"":""142.90"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""4.90"",""currency"":""EUR"",""included"":false}],""variations"":{""average"":{""base"":""138.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""138.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""138.00"",""deadline"":""2022-09-19T23:59:00+02:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/VA13O101XM?lang=HU""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=GIFLR424&adults=1&checkInDate=2022-09-20&countryOfResidence=CA&currency=EUR&lang=HU""}]}"
2934,777,777,test_vf0xiyra2tkp_getMultiHotelOffers,hotelIds=XRWAS193;adults=6;currency=UYU;countryOfResidence=BR;lang=hu;checkInDate=2022-09-20;paymentPolicy=GUARANTEE;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+VLSGEcS0wJnqSmLJ731GkralQ5Zi;,,,,200,True,none,"{""data"":[]}"
8591,2162,2162,test_s0ui2nb0g12e_getMultiHotelOffers,hotelIds=HXMIAFZ7%2CMCMANVAM%2CCPBKK3C3;adults=1;currency=JPY;countryOfResidence=US;lang=KO;checkInDate=2022-09-20;priceRange=0-50000;paymentPolicy=NONE;bestRateOnly=true;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+wzYEd5XTvzYoNgA61smnPf6uG3xZ;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""CPBKK3C3"",""chainCode"":""CP"",""dupeId"":""700148084"",""name"":""CROWNE PLAZA LUMPINI PARK"",""cityCode"":""BKK"",""latitude"":13.72967,""longitude"":100.53503},""available"":true,""offers"":[{""id"":""YJIT0BKME2"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""57J"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""boardType"":""ROOM_ONLY"",""room"":{""type"":""*RH"",""typeEstimated"":{""category"":""STANDARD_ROOM""},""description"":{""text"":""BEST FLEXIBLE RATE\nStandard Room When you arrive we will do our\nbest to meet your room bed type preferences."",""lang"":""KO""}},""guests"":{""adults"":1},""price"":{""currency"":""THB"",""base"":""4030.00"",""total"":""4743.31"",""taxes"":[{""code"":""MISCELLANEOUS"",""pricingFrequency"":""PER_NIGHT"",""pricingMode"":""PER_PRODUCT"",""percentage"":""7.70"",""included"":false},{""code"":""SERVICE_CHARGE"",""pricingFrequency"":""PER_NIGHT"",""pricingMode"":""PER_PRODUCT"",""percentage"":""10.00"",""included"":false}],""variations"":{""average"":{""base"":""4030.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""4030.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""AX"",""VI"",""CA"",""DC"",""CB"",""JC""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""numberOfNights"":1,""deadline"":""2022-09-21T03:32:00+07:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/YJIT0BKME2?lang=KO""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=CPBKK3C3&adults=1&checkInDate=2022-09-20&countryOfResidence=US&currency=JPY&lang=KO&paymentPolicy=NONE""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HXMIAFZ7"",""chainCode"":""HX"",""dupeId"":""700066879"",""name"":""HAMPTON INN COCONUT GROVE"",""cityCode"":""MIA"",""latitude"":25.73856,""longitude"":-80.23881},""available"":true,""offers"":[{""id"":""CX0UPZEGMZ"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""10""},""boardType"":""BREAKFAST"",""room"":{""type"":""A0F"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""BEST AVAILABLE RATE\n1 KING BED W/ FRIDGE/ MICROWAVE NONSMOK\nHDTV/FREE WI-FI/HOT BREAKFAST INCLUDED\nEASY CHAIR"",""lang"":""KO""}},""guests"":{""adults"":1},""price"":{""currency"":""USD"",""base"":""154.00"",""total"":""174.02"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""20.02"",""currency"":""USD"",""included"":false}],""variations"":{""average"":{""base"":""154.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""154.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""154.00"",""deadline"":""2022-09-19T23:59:00-04:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/CX0UPZEGMZ?lang=KO""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HXMIAFZ7&adults=1&checkInDate=2022-09-20&countryOfResidence=US&currency=JPY&lang=KO&paymentPolicy=NONE""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""MCMANVAM"",""chainCode"":""MC"",""dupeId"":""700023468"",""name"":""Manchester Marriott Victoria and Albert Hotel"",""cityCode"":""MAN"",""latitude"":53.47731,""longitude"":-2.25916},""available"":true,""offers"":[{""id"":""VNU9EWGZFP"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-21"",""rateCode"":""WRK"",""room"":{""type"":""WA6"",""description"":{""text"":""요금 세부 정보 보기\n1 킹베드, 28m²/301ft², 무선 인터넷(무료), 커피/티 메이커, 평면 TV"",""lang"":""KO""}},""guests"":{""adults"":1},""price"":{""currency"":""GBP"",""base"":""207.00"",""total"":""207.00"",""variations"":{""average"":{""base"":""207.00""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""total"":""207.00""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""amount"":""207.00"",""deadline"":""2022-09-19T23:59:00+01:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/VNU9EWGZFP?lang=KO""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=MCMANVAM&adults=1&checkInDate=2022-09-20&countryOfResidence=US&currency=JPY&lang=KO&paymentPolicy=NONE""}],""dictionaries"":{""currencyConversionLookupRates"":{""GBP"":{""rate"":""163.2926999999999964"",""target"":""JPY"",""targetDecimalPlaces"":0},""THB"":{""rate"":""3.8884280000000002"",""target"":""JPY"",""targetDecimalPlaces"":0},""USD"":{""rate"":""142.9767999999999972"",""target"":""JPY"",""targetDecimalPlaces"":0}}}}"
8098,528,528,test_u8e0o0dz9w6r_getMultiHotelOffers,hotelIds=SMMAD130;adults=1;currency=ZWL;countryOfResidence=AU;lang=it-IT;checkInDate=2022-09-20;priceRange=60;bestRateOnly=false;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+Q9Nrxc7oEglYALCkqNMe3giEZtnT;,,,,200,True,none,"{""data"":[]}"
7643,3091,3091,test_u7xcunsog1mc_getMultiHotelOffers,hotelIds=HLSEL235%2CARMADVAS%2CXRFLR045;roomQuantity=2;adults=1;currency=AUD;countryOfResidence=KR;lang=es;checkInDate=2022-09-22;bestRateOnly=true;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+eD1D3f5ipZZNiAmHsHttGsRYV3gh;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""ARMADVAS"",""chainCode"":""AR"",""dupeId"":""700025974"",""name"":""AC by Marriott Hotel Los Vascos"",""cityCode"":""MAD"",""latitude"":40.44901,""longitude"":-3.71128},""available"":true,""offers"":[{""id"":""H85V4B862H"",""roomQuantity"":""2"",""checkInDate"":""2022-09-22"",""checkOutDate"":""2022-09-23"",""rateCode"":""S9R"",""room"":{""type"":""XMI"",""typeEstimated"":{""beds"":1,""bedType"":""QUEEN""},""description"":{""text"":""Descuento Marriott Senior, consulte los detalles de la tarifa\n1 Queen, Acceso inalámbrico a Internet de corte\nsía, Características del televisor: control rem"",""lang"":""ES""}},""guests"":{""adults"":1},""price"":{""currency"":""EUR"",""base"":""110.50"",""total"":""121.55"",""variations"":{""average"":{""base"":""110.50""},""changes"":[{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""110.50""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""amount"":""243.10"",""deadline"":""2022-09-21T23:59:00+02:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/H85V4B862H?lang=es""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=ARMADVAS&adults=1&checkInDate=2022-09-22&countryOfResidence=KR&currency=AUD&lang=es&roomQuantity=2""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HLSEL235"",""chainCode"":""HL"",""dupeId"":""700036301"",""name"":""MILLENNIUM SEOUL HILTON"",""cityCode"":""SEL"",""latitude"":37.56322,""longitude"":126.99276},""available"":true,""offers"":[{""id"":""VQQCPEL4TO"",""roomQuantity"":""2"",""checkInDate"":""2022-09-22"",""checkOutDate"":""2022-09-23"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""10""},""room"":{""type"":""A06"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""FLEXIBLE RATE\nKING GUEST ROOM\nKING GUEST ROOM 1 KING BED CITY VIEW\nCOMP WIFI WITH CONVENIENT BUSINESS AMENITIES"",""lang"":""ES""}},""guests"":{""adults"":1},""price"":{""currency"":""KRW"",""base"":""220500"",""total"":""266805"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""24255"",""currency"":""KRW"",""included"":false},{""code"":""SERVICE_CHARGE"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""22050"",""currency"":""KRW"",""included"":false}],""variations"":{""average"":{""base"":""220500""},""changes"":[{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""220500""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""441000"",""deadline"":""2022-09-21T23:59:00+09:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/VQQCPEL4TO?lang=es""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HLSEL235&adults=1&checkInDate=2022-09-22&countryOfResidence=KR&currency=AUD&lang=es&roomQuantity=2""}],""dictionaries"":{""currencyConversionLookupRates"":{""EUR"":{""rate"":""1.4914210000000001"",""target"":""AUD"",""targetDecimalPlaces"":2},""KRW"":{""rate"":""0.00107218"",""target"":""AUD"",""targetDecimalPlaces"":2}}}}"
3158,584,584,test_uboo9swz3t5t_getMultiHotelOffers,hotelIds=XRBKK199%2CCPNGSHNG%2CARMADAVE;roomQuantity=2;adults=4;currency=HRK;countryOfResidence=AE;checkInDate=2022-09-21;paymentPolicy=DEPOSIT;bestRateOnly=true;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+kft3pWyI5f0lYbu4lN6aQa1rJgRA;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""XRBKK199"",""chainCode"":""XR"",""dupeId"":""700141971"",""name"":""The St Regis Bangkok"",""cityCode"":""BKK"",""latitude"":13.73977,""longitude"":100.54002},""available"":true,""offers"":[{""id"":""NNQRKMJNIM"",""roomQuantity"":""2"",""checkInDate"":""2022-09-21"",""checkOutDate"":""2022-09-22"",""rateCode"":""D60"",""rateFamilyEstimated"":{""code"":""RAC"",""type"":""P""},""room"":{""type"":""EAT"",""typeEstimated"":{""category"":""SUITE""},""description"":{""text"":""Michelin Star Experience with IGNIV Bangkok, breakfast daily\nTwo-bedroom Legacy Suites offer expansive, floo\nr-to-ceiling windows showcasing stunning city v"",""lang"":""EN""}},""guests"":{""adults"":4},""price"":{""currency"":""THB"",""base"":""36000.00"",""total"":""94744.00"",""variations"":{""average"":{""base"":""36000.00""},""changes"":[{""startDate"":""2022-09-21"",""endDate"":""2022-09-22"",""base"":""36000.00""}]}},""policies"":{""paymentType"":""deposit"",""cancellation"":{""description"":{""text"":""NON-REFUNDABLE RATE""},""type"":""FULL_STAY""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/NNQRKMJNIM""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=XRBKK199&adults=4&checkInDate=2022-09-21&countryOfResidence=AE&currency=HRK&paymentPolicy=DEPOSIT&roomQuantity=2""}],""dictionaries"":{""currencyConversionLookupRates"":{""THB"":{""rate"":""0.2055029"",""target"":""HRK"",""targetDecimalPlaces"":2}}}}"
